ID,AUTHOR,DATE,TIME,LAT,LONG,DEPTH,WAVE TYPE,MW
16958070,CENT     ,7/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958071,CENT     ,8/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958072,CENT     ,9/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958073,CENT     ,10/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958074,CENT     ,11/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958075,CENT     ,12/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958076,CENT     ,13/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958077,CENT     ,14/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958078,CENT     ,15/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958079,CENT     ,16/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958080,CENT     ,17/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958081,CENT     ,18/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958082,CENT     ,19/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958083,CENT     ,20/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958084,CENT     ,21/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958085,CENT     ,22/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958086,CENT     ,23/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958087,CENT     ,24/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958088,CENT     ,25/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958089,CENT     ,26/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958090,CENT     ,27/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958091,CENT     ,28/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958092,CENT     ,29/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958093,CENT     ,30/09/1901,0.90625,-5,148,0,Mw    ,7.1
16958094,CENT     ,1/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958095,CENT     ,2/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958096,CENT     ,3/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958097,CENT     ,4/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958098,CENT     ,5/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958099,CENT     ,6/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958100,CENT     ,7/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958101,CENT     ,8/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958102,CENT     ,9/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958103,CENT     ,10/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958104,CENT     ,11/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958105,CENT     ,12/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958106,CENT     ,13/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958107,CENT     ,14/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958108,CENT     ,15/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958109,CENT     ,16/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958110,CENT     ,17/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958111,CENT     ,18/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958112,CENT     ,19/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958113,CENT     ,20/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958114,CENT     ,21/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958115,CENT     ,22/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958116,CENT     ,23/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958117,CENT     ,24/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958118,CENT     ,25/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958119,CENT     ,26/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958120,CENT     ,27/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958121,CENT     ,28/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958122,CENT     ,29/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958123,CENT     ,30/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958124,CENT     ,31/10/1901,0.90625,-5,148,0,Mw    ,7.1
16958125,CENT     ,1/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958126,CENT     ,2/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958127,CENT     ,3/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958128,CENT     ,4/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958129,CENT     ,5/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958130,CENT     ,6/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958131,CENT     ,7/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958132,CENT     ,8/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958133,CENT     ,9/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958134,CENT     ,10/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958135,CENT     ,11/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958136,CENT     ,12/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958137,CENT     ,13/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958138,CENT     ,14/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958139,CENT     ,15/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958140,CENT     ,16/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958141,CENT     ,17/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958142,CENT     ,18/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958143,CENT     ,19/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958144,CENT     ,20/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958145,CENT     ,21/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958146,CENT     ,22/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958147,CENT     ,23/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958148,CENT     ,24/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958149,CENT     ,25/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958150,CENT     ,26/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958151,CENT     ,27/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958152,CENT     ,28/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958153,CENT     ,29/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958154,CENT     ,30/11/1901,0.90625,-5,148,0,Mw    ,7.1
16958155,CENT     ,1/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958156,CENT     ,2/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958157,CENT     ,3/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958158,CENT     ,4/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958159,CENT     ,5/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958160,CENT     ,6/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958161,CENT     ,7/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958162,CENT     ,8/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958163,CENT     ,9/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958164,CENT     ,10/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958165,CENT     ,11/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958166,CENT     ,12/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958167,CENT     ,13/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958168,CENT     ,14/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958169,CENT     ,15/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958170,CENT     ,16/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958171,CENT     ,17/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958172,CENT     ,18/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958173,CENT     ,19/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958174,CENT     ,20/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958175,CENT     ,21/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958176,CENT     ,22/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958177,CENT     ,23/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958178,CENT     ,24/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958179,CENT     ,25/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958180,CENT     ,26/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958181,CENT     ,27/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958182,CENT     ,28/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958183,CENT     ,29/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958184,CENT     ,30/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958185,CENT     ,31/12/1901,0.90625,-5,148,0,Mw    ,7.1
16958186,CENT     ,1/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958187,CENT     ,2/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958188,CENT     ,3/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958189,CENT     ,4/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958190,CENT     ,5/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958191,CENT     ,6/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958192,CENT     ,7/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958193,CENT     ,8/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958194,CENT     ,9/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958195,CENT     ,10/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958196,CENT     ,11/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958197,CENT     ,12/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958198,CENT     ,13/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958199,CENT     ,14/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958200,CENT     ,15/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958201,CENT     ,16/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958202,CENT     ,17/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958203,CENT     ,18/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958204,CENT     ,19/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958205,CENT     ,20/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958206,CENT     ,21/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958207,CENT     ,22/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958208,CENT     ,23/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958209,CENT     ,24/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958210,CENT     ,25/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958211,CENT     ,26/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958212,CENT     ,27/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958213,CENT     ,28/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958214,CENT     ,29/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958215,CENT     ,30/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958216,CENT     ,31/01/1902,0.90625,-5,148,0,Mw    ,7.1
16958217,CENT     ,1/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958218,CENT     ,2/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958219,CENT     ,3/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958220,CENT     ,4/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958221,CENT     ,5/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958222,CENT     ,6/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958223,CENT     ,7/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958224,CENT     ,8/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958225,CENT     ,9/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958226,CENT     ,10/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958227,CENT     ,11/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958228,CENT     ,12/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958229,CENT     ,13/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958230,CENT     ,14/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958231,CENT     ,15/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958232,CENT     ,16/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958233,CENT     ,17/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958234,CENT     ,18/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958235,CENT     ,19/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958236,CENT     ,20/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958237,CENT     ,21/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958238,CENT     ,22/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958239,CENT     ,23/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958240,CENT     ,24/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958241,CENT     ,25/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958242,CENT     ,26/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958243,CENT     ,27/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958244,CENT     ,28/02/1902,0.90625,-5,148,0,Mw    ,7.1
16958245,CENT     ,1/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958246,CENT     ,2/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958247,CENT     ,3/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958248,CENT     ,4/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958249,CENT     ,5/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958250,CENT     ,6/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958251,CENT     ,7/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958252,CENT     ,8/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958253,CENT     ,9/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958254,CENT     ,10/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958255,CENT     ,11/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958256,CENT     ,12/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958257,CENT     ,13/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958258,CENT     ,14/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958259,CENT     ,15/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958260,CENT     ,16/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958261,CENT     ,17/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958262,CENT     ,18/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958263,CENT     ,19/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958264,CENT     ,20/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958265,CENT     ,21/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958266,CENT     ,22/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958267,CENT     ,23/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958268,CENT     ,24/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958269,CENT     ,25/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958270,CENT     ,26/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958271,CENT     ,27/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958272,CENT     ,28/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958273,CENT     ,29/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958274,CENT     ,30/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958275,CENT     ,31/03/1902,0.90625,-5,148,0,Mw    ,7.1
16958276,CENT     ,1/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958277,CENT     ,2/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958278,CENT     ,3/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958279,CENT     ,4/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958280,CENT     ,5/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958281,CENT     ,6/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958282,CENT     ,7/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958283,CENT     ,8/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958284,CENT     ,9/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958285,CENT     ,10/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958286,CENT     ,11/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958287,CENT     ,12/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958288,CENT     ,13/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958289,CENT     ,14/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958290,CENT     ,15/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958291,CENT     ,16/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958292,CENT     ,17/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958293,CENT     ,18/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958294,CENT     ,19/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958295,CENT     ,20/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958296,CENT     ,21/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958297,CENT     ,22/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958298,CENT     ,23/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958299,CENT     ,24/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958300,CENT     ,25/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958301,CENT     ,26/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958302,CENT     ,27/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958303,CENT     ,28/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958304,CENT     ,29/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958305,CENT     ,30/04/1902,0.90625,-5,148,0,Mw    ,7.1
16958306,CENT     ,1/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958307,CENT     ,2/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958308,CENT     ,3/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958309,CENT     ,4/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958310,CENT     ,5/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958311,CENT     ,6/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958312,CENT     ,7/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958313,CENT     ,8/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958314,CENT     ,9/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958315,CENT     ,10/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958316,CENT     ,11/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958317,CENT     ,12/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958318,CENT     ,13/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958319,CENT     ,14/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958320,CENT     ,15/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958321,CENT     ,16/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958322,CENT     ,17/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958323,CENT     ,18/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958324,CENT     ,19/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958325,CENT     ,20/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958326,CENT     ,21/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958327,CENT     ,22/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958328,CENT     ,23/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958329,CENT     ,24/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958330,CENT     ,25/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958331,CENT     ,26/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958332,CENT     ,27/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958333,CENT     ,28/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958334,CENT     ,29/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958335,CENT     ,30/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958336,CENT     ,31/05/1902,0.90625,-5,148,0,Mw    ,7.1
16958337,CENT     ,1/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958338,CENT     ,2/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958339,CENT     ,3/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958340,CENT     ,4/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958341,CENT     ,5/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958342,CENT     ,6/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958343,CENT     ,7/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958344,CENT     ,8/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958345,CENT     ,9/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958346,CENT     ,10/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958347,CENT     ,11/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958348,CENT     ,12/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958349,CENT     ,13/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958350,CENT     ,14/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958351,CENT     ,15/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958352,CENT     ,16/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958353,CENT     ,17/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958354,CENT     ,18/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958355,CENT     ,19/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958356,CENT     ,20/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958357,CENT     ,21/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958358,CENT     ,22/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958359,CENT     ,23/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958360,CENT     ,24/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958361,CENT     ,25/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958362,CENT     ,26/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958363,CENT     ,27/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958364,CENT     ,28/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958365,CENT     ,29/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958366,CENT     ,30/06/1902,0.90625,-5,148,0,Mw    ,7.1
16958367,CENT     ,1/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958368,CENT     ,2/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958369,CENT     ,3/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958370,CENT     ,4/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958371,CENT     ,5/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958372,CENT     ,6/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958373,CENT     ,7/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958374,CENT     ,8/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958375,CENT     ,9/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958376,CENT     ,10/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958377,CENT     ,11/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958378,CENT     ,12/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958379,CENT     ,13/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958380,CENT     ,14/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958381,CENT     ,15/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958382,CENT     ,16/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958383,CENT     ,17/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958384,CENT     ,18/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958385,CENT     ,19/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958386,CENT     ,20/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958387,CENT     ,21/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958388,CENT     ,22/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958389,CENT     ,23/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958390,CENT     ,24/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958391,CENT     ,25/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958392,CENT     ,26/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958393,CENT     ,27/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958394,CENT     ,28/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958395,CENT     ,29/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958396,CENT     ,30/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958397,CENT     ,31/07/1902,0.90625,-5,148,0,Mw    ,7.1
16958398,CENT     ,1/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958399,CENT     ,2/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958400,CENT     ,3/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958401,CENT     ,4/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958402,CENT     ,5/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958403,CENT     ,6/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958404,CENT     ,7/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958405,CENT     ,8/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958406,CENT     ,9/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958407,CENT     ,10/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958408,CENT     ,11/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958409,CENT     ,12/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958410,CENT     ,13/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958411,CENT     ,14/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958412,CENT     ,15/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958413,CENT     ,16/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958414,CENT     ,17/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958415,CENT     ,18/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958416,CENT     ,19/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958417,CENT     ,20/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958418,CENT     ,21/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958419,CENT     ,22/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958420,CENT     ,23/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958421,CENT     ,24/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958422,CENT     ,25/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958423,CENT     ,26/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958424,CENT     ,27/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958425,CENT     ,28/08/1902,0.90625,-5,148,0,Mw    ,7.1
16958426,CENT     ,29/08/1902,0.90625,-5,148,0,Mw    ,7.1
